anno;PROVINCIA_CCIAA;COD_PROVINCIA_SEDE_LEGALE;DES_PROVINCIA_SEDE_LEGALE;COD_COMUNE_SEDE_LEGALE;COMUNE;GRUPPO_NATURA_GIURIDICA;ATECO_COD_SEZIONE;ATECO_DES_SEZIONE;NUMERO_IMPRESE;IMPRESE ATTIVE;;
2015;AR;51;AREZZO;51004;BIBBIENA;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";164;160;;
2015;AR;51;AREZZO;51004;BIBBIENA;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;22;22;;
2015;AR;51;AREZZO;51004;BIBBIENA;DITTE INDIVIDUALI;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;23;23;;
2015;AR;51;AREZZO;51004;BIBBIENA;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;5;5;;
2015;AR;51;AREZZO;51004;BIBBIENA;DITTE INDIVIDUALI;K;ATTIVITè FINANZIARIE E ASSICURATIVE;34;34;;
2015;AR;51;AREZZO;51004;BIBBIENA;DITTE INDIVIDUALI;L;ATTIVITè IMMOBILIARI;3;3;;
2015;AR;51;AREZZO;51004;BIBBIENA;DITTE INDIVIDUALI;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;8;8;;
2015;AR;51;AREZZO;51004;BIBBIENA;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;13;13;;
2015;AR;51;AREZZO;51004;BIBBIENA;DITTE INDIVIDUALI;P;ISTRUZIONE;2;2;;
2015;AR;51;AREZZO;51004;BIBBIENA;DITTE INDIVIDUALI;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;2;2;;
2015;AR;51;AREZZO;51004;BIBBIENA;DITTE INDIVIDUALI;S;ALTRE ATTIVITè DI SERVIZI;48;48;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;n;Non indicato;33;0;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;7;7;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;B;ESTRAZIONE DI MINERALI DA CAVE E MINIERE;2;2;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;C;ATTIVITè MANIFATTURIERE;95;80;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;2;2;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;E;"FORNITURA DI ACQUA; RETI FOGNARIE";4;2;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;F;COSTRUZIONI;96;78;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";63;52;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;3;1;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;23;18;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;14;11;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;L;ATTIVITè IMMOBILIARI;47;39;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;15;13;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;11;9;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;Q;SANITè E ASSISTENZA SOCIALE;2;2;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;2;1;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI CAPITALE;S;ALTRE ATTIVITè DI SERVIZI;2;1;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;n;Non indicato;3;0;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;15;14;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;C;ATTIVITè MANIFATTURIERE;44;35;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;E;"FORNITURA DI ACQUA; RETI FOGNARIE";1;1;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;F;COSTRUZIONI;21;17;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";70;61;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;9;9;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;28;21;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;0;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;K;ATTIVITè FINANZIARIE E ASSICURATIVE;2;2;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;L;ATTIVITè IMMOBILIARI;15;14;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;6;6;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;P;ISTRUZIONE;1;1;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;Q;SANITè E ASSISTENZA SOCIALE;1;1;;
2015;AR;51;AREZZO;51004;BIBBIENA;SOCIETè DI PERSONE;S;ALTRE ATTIVITè DI SERVIZI;12;11;;
2015;AR;51;AREZZO;51005;BUCINE;ALTRE FORME;n;Non indicato;2;0;;
2015;AR;51;AREZZO;51005;BUCINE;ALTRE FORME;C;ATTIVITè MANIFATTURIERE;2;2;;
2015;AR;51;AREZZO;51005;BUCINE;ALTRE FORME;F;COSTRUZIONI;1;1;;
2015;AR;51;AREZZO;51005;BUCINE;ALTRE FORME;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";4;4;;
2015;AR;51;AREZZO;51005;BUCINE;ALTRE FORME;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;1;1;;
2015;AR;51;AREZZO;51005;BUCINE;ALTRE FORME;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;2;2;;
2015;AR;51;AREZZO;51005;BUCINE;ALTRE FORME;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;1;;
2015;AR;51;AREZZO;51005;BUCINE;ALTRE FORME;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;3;2;;
2015;AR;51;AREZZO;51005;BUCINE;DITTE INDIVIDUALI;n;Non indicato;7;0;;
2015;AR;51;AREZZO;51005;BUCINE;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;172;172;;
2015;AR;51;AREZZO;51005;BUCINE;DITTE INDIVIDUALI;C;ATTIVITè MANIFATTURIERE;77;74;;
2015;AR;51;AREZZO;51005;BUCINE;DITTE INDIVIDUALI;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1;;
2015;AR;51;AREZZO;51005;BUCINE;DITTE INDIVIDUALI;F;COSTRUZIONI;164;155;;
2015;AR;51;AREZZO;51005;BUCINE;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";113;111;;
2015;AR;51;AREZZO;51005;BUCINE;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;11;10;;
2015;AR;51;AREZZO;51005;BUCINE;DITTE INDIVIDUALI;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;23;22;;
2015;AR;51;AREZZO;51005;BUCINE;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;3;3;;
2015;AR;51;AREZZO;51005;BUCINE;DITTE INDIVIDUALI;K;ATTIVITè FINANZIARIE E ASSICURATIVE;14;14;;
2015;AR;51;AREZZO;51005;BUCINE;DITTE INDIVIDUALI;L;ATTIVITè IMMOBILIARI;2;2;;
2015;AR;51;AREZZO;51005;BUCINE;DITTE INDIVIDUALI;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;9;9;;
2015;AR;51;AREZZO;51005;BUCINE;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;15;13;;
2015;AR;51;AREZZO;51005;BUCINE;DITTE INDIVIDUALI;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1;;
2015;AR;51;AREZZO;51005;BUCINE;DITTE INDIVIDUALI;S;ALTRE ATTIVITè DI SERVIZI;29;28;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI CAPITALE;n;Non indicato;7;0;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;4;3;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI CAPITALE;C;ATTIVITè MANIFATTURIERE;63;53;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI CAPITALE;E;"FORNITURA DI ACQUA; RETI FOGNARIE";2;1;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI CAPITALE;F;COSTRUZIONI;48;36;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";20;17;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;6;5;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI CAPITALE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;20;15;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;4;3;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI CAPITALE;L;ATTIVITè IMMOBILIARI;22;19;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI CAPITALE;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;4;4;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI CAPITALE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;2;2;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI CAPITALE;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;4;3;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI CAPITALE;S;ALTRE ATTIVITè DI SERVIZI;2;2;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI PERSONE;n;Non indicato;1;0;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;19;19;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI PERSONE;C;ATTIVITè MANIFATTURIERE;28;26;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI PERSONE;F;COSTRUZIONI;30;28;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";25;20;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;6;6;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI PERSONE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;18;16;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI PERSONE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI PERSONE;K;ATTIVITè FINANZIARIE E ASSICURATIVE;1;1;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI PERSONE;L;ATTIVITè IMMOBILIARI;10;9;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI PERSONE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;1;;
2015;AR;51;AREZZO;51005;BUCINE;SOCIETè DI PERSONE;S;ALTRE ATTIVITè DI SERVIZI;7;6;;
2015;AR;51;AREZZO;51006;CAPOLONA;ALTRE FORME;n;Non indicato;1;0;;
2015;AR;51;AREZZO;51006;CAPOLONA;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;1;1;;
2015;AR;51;AREZZO;51006;CAPOLONA;ALTRE FORME;F;COSTRUZIONI;2;2;;
2015;AR;51;AREZZO;51006;CAPOLONA;ALTRE FORME;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;1;1;;
2015;AR;51;AREZZO;51006;CAPOLONA;ALTRE FORME;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;1;;
2015;AR;51;AREZZO;51006;CAPOLONA;ALTRE FORME;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1;;
2015;AR;51;AREZZO;51006;CAPOLONA;DITTE INDIVIDUALI;n;Non indicato;1;0;;
2015;AR;51;AREZZO;51006;CAPOLONA;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;79;79;;
2015;AR;51;AREZZO;51006;CAPOLONA;DITTE INDIVIDUALI;C;ATTIVITè MANIFATTURIERE;42;41;;
2015;AR;51;AREZZO;51006;CAPOLONA;DITTE INDIVIDUALI;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1;;
2015;AR;51;AREZZO;51006;CAPOLONA;DITTE INDIVIDUALI;E;"FORNITURA DI ACQUA; RETI FOGNARIE";1;1;;
2015;AR;51;AREZZO;51006;CAPOLONA;DITTE INDIVIDUALI;F;COSTRUZIONI;47;47;;
2015;AR;51;AREZZO;51006;CAPOLONA;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";70;67;;
2015;AR;51;AREZZO;51006;CAPOLONA;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;6;5;;
2015;AR;51;AREZZO;51006;CAPOLONA;DITTE INDIVIDUALI;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;15;14;;
2015;AR;51;AREZZO;51006;CAPOLONA;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;4;4;;
2015;AR;51;AREZZO;51006;CAPOLONA;DITTE INDIVIDUALI;K;ATTIVITè FINANZIARIE E ASSICURATIVE;6;6;;
2015;AR;51;AREZZO;51006;CAPOLONA;DITTE INDIVIDUALI;L;ATTIVITè IMMOBILIARI;2;1;;
2015;AR;51;AREZZO;51006;CAPOLONA;DITTE INDIVIDUALI;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;3;3;;
2015;AR;51;AREZZO;51006;CAPOLONA;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;4;4;;
2015;AR;51;AREZZO;51006;CAPOLONA;DITTE INDIVIDUALI;S;ALTRE ATTIVITè DI SERVIZI;16;16;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI CAPITALE;n;Non indicato;4;0;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;5;4;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI CAPITALE;C;ATTIVITè MANIFATTURIERE;48;35;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI CAPITALE;F;COSTRUZIONI;13;10;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";14;9;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;4;3;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI CAPITALE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;9;6;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;2;1;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI CAPITALE;K;ATTIVITè FINANZIARIE E ASSICURATIVE;2;2;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI CAPITALE;L;ATTIVITè IMMOBILIARI;14;12;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI CAPITALE;Q;SANITè E ASSISTENZA SOCIALE;1;1;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI CAPITALE;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI CAPITALE;S;ALTRE ATTIVITè DI SERVIZI;1;1;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;4;4;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI PERSONE;C;ATTIVITè MANIFATTURIERE;30;23;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI PERSONE;F;COSTRUZIONI;8;6;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";15;13;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;1;0;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI PERSONE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;9;7;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI PERSONE;L;ATTIVITè IMMOBILIARI;5;5;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI PERSONE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;1;;
2015;AR;51;AREZZO;51006;CAPOLONA;SOCIETè DI PERSONE;S;ALTRE ATTIVITè DI SERVIZI;5;4;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;ALTRE FORME;n;Non indicato;1;0;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;2;1;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;ALTRE FORME;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;1;1;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;ALTRE FORME;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;0;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;ALTRE FORME;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;80;80;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;C;ATTIVITè MANIFATTURIERE;12;12;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;F;COSTRUZIONI;16;16;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";19;19;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;3;3;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;K;ATTIVITè FINANZIARIE E ASSICURATIVE;1;1;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;L;ATTIVITè IMMOBILIARI;1;1;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;1;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;S;ALTRE ATTIVITè DI SERVIZI;3;3;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;SOCIETè DI CAPITALE;n;Non indicato;2;0;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;SOCIETè DI CAPITALE;C;ATTIVITè MANIFATTURIERE;4;3;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;SOCIETè DI CAPITALE;F;COSTRUZIONI;1;1;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;SOCIETè DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";2;2;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;SOCIETè DI CAPITALE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;5;2;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;SOCIETè DI CAPITALE;L;ATTIVITè IMMOBILIARI;5;3;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;SOCIETè DI CAPITALE;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;SOCIETè DI PERSONE;n;Non indicato;1;0;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;SOCIETè DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;6;6;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;SOCIETè DI PERSONE;F;COSTRUZIONI;4;3;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;SOCIETè DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";5;4;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;SOCIETè DI PERSONE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;4;3;;
2015;AR;51;AREZZO;51007;CAPRESE MICHELANGELO;SOCIETè DI PERSONE;L;ATTIVITè IMMOBILIARI;1;1;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;ALTRE FORME;n;Non indicato;2;0;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;1;0;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;ALTRE FORME;C;ATTIVITè MANIFATTURIERE;1;1;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;ALTRE FORME;E;"FORNITURA DI ACQUA; RETI FOGNARIE";1;0;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;ALTRE FORME;F;COSTRUZIONI;1;1;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;ALTRE FORME;Q;SANITè E ASSISTENZA SOCIALE;1;1;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;DITTE INDIVIDUALI;n;Non indicato;2;0;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;48;48;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;DITTE INDIVIDUALI;C;ATTIVITè MANIFATTURIERE;15;15;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;DITTE INDIVIDUALI;F;COSTRUZIONI;34;31;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";37;36;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;5;5;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;DITTE INDIVIDUALI;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;7;6;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;DITTE INDIVIDUALI;K;ATTIVITè FINANZIARIE E ASSICURATIVE;5;5;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;DITTE INDIVIDUALI;L;ATTIVITè IMMOBILIARI;3;3;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;DITTE INDIVIDUALI;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;2;;
2015;AR;51;AREZZO;51008;CASTEL FOCOGNANO;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;3;3;;
