anno;CCIAA;codice_provincia;provincia;codice_comune;comune;natura_giuridica;sezione;settore_attivita;registrate;attive
2014;GR;053;GROSSETO;053018;ORBETELLO;NON INDICATA;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;13;11
2014;GR;053;GROSSETO;053018;ORBETELLO;NON INDICATA;Q;SANITÀ E ASSISTENZA SOCIALE;4;4
2014;GR;053;GROSSETO;053018;ORBETELLO;NON INDICATA;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;20;19
2014;GR;053;GROSSETO;053018;ORBETELLO;NON INDICATA;S;ALTRE ATTIVITÀ DI SERVIZI;2;2
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI CAPITALE;n;Non indicato;21;0
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;17;16
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI CAPITALE;C;ATTIVITÀ MANIFATTURIERE;15;12
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI CAPITALE;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI CAPITALE;F;COSTRUZIONI;27;20
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";49;36
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;4;4
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI CAPITALE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;19;18
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;4;4
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI CAPITALE;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;3;1
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI CAPITALE;L;ATTIVITÀ IMMOBILIARI;22;19
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI CAPITALE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;5;5
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI CAPITALE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;7;5
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI CAPITALE;P;ISTRUZIONE;1;1
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI CAPITALE;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;7;6
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;n;Non indicato;9;0
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;68;67
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;C;ATTIVITÀ MANIFATTURIERE;27;24
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;E;"FORNITURA DI ACQUA; RETI FOGNARIE";1;1
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;F;COSTRUZIONI;21;19
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";84;73
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;10;8
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;95;78
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;2;2
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;2;2
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;L;ATTIVITÀ IMMOBILIARI;22;20
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;2
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;9;8
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;P;ISTRUZIONE;2;2
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;10;7
2014;GR;053;GROSSETO;053018;ORBETELLO;SOCIETÀ DI PERSONE;S;ALTRE ATTIVITÀ DI SERVIZI;8;8
2014;GR;053;GROSSETO;053019;PITIGLIANO;ALTRE FORME;n;Non indicato;1;0
2014;GR;053;GROSSETO;053019;PITIGLIANO;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;2;2
2014;GR;053;GROSSETO;053019;PITIGLIANO;ALTRE FORME;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;ALTRE FORME;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;ALTRE FORME;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;ALTRE FORME;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;DITTE INDIVIDUALI;n;Non indicato;2;0
2014;GR;053;GROSSETO;053019;PITIGLIANO;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;271;271
2014;GR;053;GROSSETO;053019;PITIGLIANO;DITTE INDIVIDUALI;B;ESTRAZIONE DI MINERALI DA CAVE E MINIERE;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;DITTE INDIVIDUALI;C;ATTIVITÀ MANIFATTURIERE;13;13
2014;GR;053;GROSSETO;053019;PITIGLIANO;DITTE INDIVIDUALI;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;DITTE INDIVIDUALI;F;COSTRUZIONI;34;33
2014;GR;053;GROSSETO;053019;PITIGLIANO;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";75;75
2014;GR;053;GROSSETO;053019;PITIGLIANO;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;DITTE INDIVIDUALI;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;22;22
2014;GR;053;GROSSETO;053019;PITIGLIANO;DITTE INDIVIDUALI;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;10;10
2014;GR;053;GROSSETO;053019;PITIGLIANO;DITTE INDIVIDUALI;L;ATTIVITÀ IMMOBILIARI;4;3
2014;GR;053;GROSSETO;053019;PITIGLIANO;DITTE INDIVIDUALI;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;2
2014;GR;053;GROSSETO;053019;PITIGLIANO;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;3;3
2014;GR;053;GROSSETO;053019;PITIGLIANO;DITTE INDIVIDUALI;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;2;2
2014;GR;053;GROSSETO;053019;PITIGLIANO;DITTE INDIVIDUALI;S;ALTRE ATTIVITÀ DI SERVIZI;24;24
2014;GR;053;GROSSETO;053019;PITIGLIANO;NON INDICATA;n;Non indicato;2;0
2014;GR;053;GROSSETO;053019;PITIGLIANO;NON INDICATA;A;AGRICOLTURA, SILVICOLTURA E PESCA;3;0
2014;GR;053;GROSSETO;053019;PITIGLIANO;NON INDICATA;C;ATTIVITÀ MANIFATTURIERE;3;3
2014;GR;053;GROSSETO;053019;PITIGLIANO;NON INDICATA;F;COSTRUZIONI;3;3
2014;GR;053;GROSSETO;053019;PITIGLIANO;NON INDICATA;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";9;9
2014;GR;053;GROSSETO;053019;PITIGLIANO;NON INDICATA;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;11;8
2014;GR;053;GROSSETO;053019;PITIGLIANO;NON INDICATA;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;4;3
2014;GR;053;GROSSETO;053019;PITIGLIANO;NON INDICATA;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;NON INDICATA;L;ATTIVITÀ IMMOBILIARI;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;NON INDICATA;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;NON INDICATA;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;2;2
2014;GR;053;GROSSETO;053019;PITIGLIANO;NON INDICATA;Q;SANITÀ E ASSISTENZA SOCIALE;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;NON INDICATA;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;NON INDICATA;S;ALTRE ATTIVITÀ DI SERVIZI;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI CAPITALE;n;Non indicato;5;0
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;5;5
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI CAPITALE;C;ATTIVITÀ MANIFATTURIERE;4;2
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI CAPITALE;F;COSTRUZIONI;4;2
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";7;7
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI CAPITALE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;2;0
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI CAPITALE;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI CAPITALE;L;ATTIVITÀ IMMOBILIARI;2;2
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI CAPITALE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI CAPITALE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;4;4
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI CAPITALE;P;ISTRUZIONE;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI CAPITALE;Q;SANITÀ E ASSISTENZA SOCIALE;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI PERSONE;n;Non indicato;2;0
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;25;25
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI PERSONE;B;ESTRAZIONE DI MINERALI DA CAVE E MINIERE;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI PERSONE;C;ATTIVITÀ MANIFATTURIERE;4;4
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI PERSONE;F;COSTRUZIONI;10;9
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";9;8
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI PERSONE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;9;8
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI PERSONE;L;ATTIVITÀ IMMOBILIARI;2;2
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI PERSONE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;0
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI PERSONE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;1
2014;GR;053;GROSSETO;053019;PITIGLIANO;SOCIETÀ DI PERSONE;S;ALTRE ATTIVITÀ DI SERVIZI;3;3
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;ALTRE FORME;C;ATTIVITÀ MANIFATTURIERE;1;0
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;ALTRE FORME;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;1;1
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;107;107
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;DITTE INDIVIDUALI;C;ATTIVITÀ MANIFATTURIERE;13;13
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;DITTE INDIVIDUALI;F;COSTRUZIONI;12;12
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";17;17
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;1;1
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;DITTE INDIVIDUALI;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;8;8
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;1
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;DITTE INDIVIDUALI;S;ALTRE ATTIVITÀ DI SERVIZI;2;2
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;NON INDICATA;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";1;1
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;NON INDICATA;H;TRASPORTO E MAGAZZINAGGIO;1;0
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;NON INDICATA;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;2;0
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;NON INDICATA;L;ATTIVITÀ IMMOBILIARI;1;1
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;NON INDICATA;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;1
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;SOCIETÀ DI CAPITALE;n;Non indicato;1;0
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;SOCIETÀ DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;5;5
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;SOCIETÀ DI CAPITALE;C;ATTIVITÀ MANIFATTURIERE;2;1
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;SOCIETÀ DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";3;3
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;SOCIETÀ DI CAPITALE;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;SOCIETÀ DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;19;19
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;SOCIETÀ DI PERSONE;C;ATTIVITÀ MANIFATTURIERE;1;1
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;SOCIETÀ DI PERSONE;F;COSTRUZIONI;2;2
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;SOCIETÀ DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";4;3
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;SOCIETÀ DI PERSONE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;1;1
2014;GR;053;GROSSETO;053020;ROCCALBEGNA;SOCIETÀ DI PERSONE;S;ALTRE ATTIVITÀ DI SERVIZI;1;1
2014;GR;053;GROSSETO;053021;ROCCASTRADA;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;1;1
2014;GR;053;GROSSETO;053021;ROCCASTRADA;ALTRE FORME;C;ATTIVITÀ MANIFATTURIERE;1;1
2014;GR;053;GROSSETO;053021;ROCCASTRADA;DITTE INDIVIDUALI;n;Non indicato;6;0
2014;GR;053;GROSSETO;053021;ROCCASTRADA;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;480;480
2014;GR;053;GROSSETO;053021;ROCCASTRADA;DITTE INDIVIDUALI;C;ATTIVITÀ MANIFATTURIERE;30;30
2014;GR;053;GROSSETO;053021;ROCCASTRADA;DITTE INDIVIDUALI;F;COSTRUZIONI;99;99
2014;GR;053;GROSSETO;053021;ROCCASTRADA;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";158;157
2014;GR;053;GROSSETO;053021;ROCCASTRADA;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;6;6
2014;GR;053;GROSSETO;053021;ROCCASTRADA;DITTE INDIVIDUALI;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;32;31
2014;GR;053;GROSSETO;053021;ROCCASTRADA;DITTE INDIVIDUALI;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;10;10
2014;GR;053;GROSSETO;053021;ROCCASTRADA;DITTE INDIVIDUALI;L;ATTIVITÀ IMMOBILIARI;4;3
2014;GR;053;GROSSETO;053021;ROCCASTRADA;DITTE INDIVIDUALI;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;7;7
2014;GR;053;GROSSETO;053021;ROCCASTRADA;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;10;9
2014;GR;053;GROSSETO;053021;ROCCASTRADA;DITTE INDIVIDUALI;P;ISTRUZIONE;1;1
2014;GR;053;GROSSETO;053021;ROCCASTRADA;DITTE INDIVIDUALI;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;3;3
2014;GR;053;GROSSETO;053021;ROCCASTRADA;DITTE INDIVIDUALI;S;ALTRE ATTIVITÀ DI SERVIZI;33;33
2014;GR;053;GROSSETO;053021;ROCCASTRADA;NON INDICATA;n;Non indicato;4;1
2014;GR;053;GROSSETO;053021;ROCCASTRADA;NON INDICATA;A;AGRICOLTURA, SILVICOLTURA E PESCA;9;9
2014;GR;053;GROSSETO;053021;ROCCASTRADA;NON INDICATA;C;ATTIVITÀ MANIFATTURIERE;10;7
2014;GR;053;GROSSETO;053021;ROCCASTRADA;NON INDICATA;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1
2014;GR;053;GROSSETO;053021;ROCCASTRADA;NON INDICATA;F;COSTRUZIONI;7;4
2014;GR;053;GROSSETO;053021;ROCCASTRADA;NON INDICATA;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";9;8
2014;GR;053;GROSSETO;053021;ROCCASTRADA;NON INDICATA;H;TRASPORTO E MAGAZZINAGGIO;1;1
2014;GR;053;GROSSETO;053021;ROCCASTRADA;NON INDICATA;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;15;13
2014;GR;053;GROSSETO;053021;ROCCASTRADA;NON INDICATA;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;2;2
2014;GR;053;GROSSETO;053021;ROCCASTRADA;NON INDICATA;L;ATTIVITÀ IMMOBILIARI;5;5
2014;GR;053;GROSSETO;053021;ROCCASTRADA;NON INDICATA;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;2
2014;GR;053;GROSSETO;053021;ROCCASTRADA;NON INDICATA;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;8;8
2014;GR;053;GROSSETO;053021;ROCCASTRADA;NON INDICATA;Q;SANITÀ E ASSISTENZA SOCIALE;1;1
2014;GR;053;GROSSETO;053021;ROCCASTRADA;NON INDICATA;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;8;7
2014;GR;053;GROSSETO;053021;ROCCASTRADA;NON INDICATA;S;ALTRE ATTIVITÀ DI SERVIZI;2;2
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI CAPITALE;n;Non indicato;7;0
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;8;8
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI CAPITALE;B;ESTRAZIONE DI MINERALI DA CAVE E MINIERE;1;1
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI CAPITALE;C;ATTIVITÀ MANIFATTURIERE;17;15
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI CAPITALE;E;"FORNITURA DI ACQUA; RETI FOGNARIE";1;1
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI CAPITALE;F;COSTRUZIONI;6;5
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";6;6
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;3;3
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI CAPITALE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;2;1
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI CAPITALE;L;ATTIVITÀ IMMOBILIARI;3;3
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI CAPITALE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;1
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI CAPITALE;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;0
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI CAPITALE;S;ALTRE ATTIVITÀ DI SERVIZI;1;1
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI PERSONE;n;Non indicato;3;0
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;47;46
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI PERSONE;C;ATTIVITÀ MANIFATTURIERE;16;13
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI PERSONE;F;COSTRUZIONI;17;12
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";28;27
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI PERSONE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;7;6
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI PERSONE;L;ATTIVITÀ IMMOBILIARI;3;2
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI PERSONE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;1
2014;GR;053;GROSSETO;053021;ROCCASTRADA;SOCIETÀ DI PERSONE;S;ALTRE ATTIVITÀ DI SERVIZI;2;2
2014;GR;053;GROSSETO;053022;SANTA FIORA;ALTRE FORME;n;Non indicato;1;0
2014;GR;053;GROSSETO;053022;SANTA FIORA;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;2;2
2014;GR;053;GROSSETO;053022;SANTA FIORA;ALTRE FORME;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;1;1
2014;GR;053;GROSSETO;053022;SANTA FIORA;DITTE INDIVIDUALI;n;Non indicato;1;0
2014;GR;053;GROSSETO;053022;SANTA FIORA;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;50;50
2014;GR;053;GROSSETO;053022;SANTA FIORA;DITTE INDIVIDUALI;C;ATTIVITÀ MANIFATTURIERE;11;11
2014;GR;053;GROSSETO;053022;SANTA FIORA;DITTE INDIVIDUALI;F;COSTRUZIONI;38;38
2014;GR;053;GROSSETO;053022;SANTA FIORA;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";29;28
